Parameter Value,Accuracy,Precision,Recall,F1 Score,Training Time (s)
False,0.3556965850710184,0.14250014179570075,0.24017486105128344,0.17773194836213607,23.079866647720337
True,0.4904805077062557,0.5185460297453666,0.39040052788816476,0.37992529251542534,20.929552793502808
